material_id,formula,battery_family,india_feasibility_score,india_decision_label,target_is_stable,improved_pca_1,improved_pca_2,improved_pca_3,improved_pca_4,improved_pca_5,improved_pca_6,improved_pca_7,improved_pca_8
mp-643656,Li5H9Pt2,Other lithium material,61,Caution,1,0.137158,0.540123,0.470963,0.400657,0.35168,0.727932,0.504024,0.186915
mp-1236322,LiPrNdO2,Other lithium material,46,Caution,0,0.36841,0.48729,0.616409,0.578106,0.715299,0.451002,0.31139,0.091105
mp-1103047,LiBeB,Other lithium material,40,Caution,0,0.150484,0.443309,0.465373,0.761981,0.51592,0.605643,0.362349,0.148108
mp-3325114,KLiZn2O3,Other lithium material,61,Caution,1,0.385735,0.511807,0.639622,0.558221,0.695976,0.460441,0.304675,0.117619
mp-3328612,Li(NdIr)2,Other lithium material,61,Caution,1,0.203844,0.472084,0.509344,0.798057,0.479884,0.649813,0.37166,0.151249
mp-753961,Li2MnO2F,LMO-family,76,Research Candidate,0,0.821976,0.686087,0.382219,0.820728,0.40829,0.161748,0.74359,0.534196
mp-753353,Sr4LiCu(CO5)2,Carbon-family,95,Recommend,1,0.575145,0.395524,0.457246,0.537416,0.541045,0.32622,0.130105,0.194
mp-3213569,LiY7(IO6)4,Other lithium material,61,Caution,1,0.549712,0.315535,0.873138,0.650711,0.597464,0.611766,0.416441,0.190031
mp-1235651,LiNd2(HO)6,Other lithium material,50,Caution,0,0.556835,0.875976,0.617239,0.754083,0.649443,0.466807,0.391885,0.170228
mp-26861,LiCo(PO3)4,LCO-family,45,Avoid / Benchmark,0,0.883105,0.689222,0.15084,0.65505,0.743788,0.840236,0.265613,0.40149
mp-8220,LiTb(CuP)2,Other lithium material,63,Caution,1,0.132737,0.530817,0.465246,0.38767,0.367246,0.706721,0.495845,0.190117
mp-1301147,Li3MnCo3O8,LCO-family,43,Avoid / Benchmark,0,0.964172,0.002329,0.295036,0.647149,0.640439,0.811866,0.632275,0.230449
mp-755458,Li3Cr3FeO8,Other lithium material,54,Caution,0,0.579697,0.851006,0.696775,0.749242,0.668112,0.395787,0.259349,0.479934
mp-3205934,K2LiVSe4,Other lithium material,61,Caution,1,0.218317,0.482341,0.524748,0.775687,0.479615,0.637948,0.361251,0.174363
mp-3247502,LiHoInAg,Other lithium material,61,Caution,1,0.040583,0.358345,0.341358,0.644934,0.690723,0.31195,0.412293,0.328945
mp-754882,Li2Ni3SnO8,Other lithium material,49,Caution,0,0.349599,0.477019,0.600791,0.569262,0.725831,0.439942,0.30752,0.08561
mp-3248916,LiHo(CoH3)2,Other lithium material,56,Caution,1,0.108733,0.311279,0.19132,0.622595,0.825563,0.569272,0.439572,0.390543
mp-774784,Li4Mn3Co2Sn3O16,LCO-family,44,Avoid / Benchmark,0,0.984184,0.572825,0.053613,0.726341,0.692504,0.65429,0.596499,0.234043
mp-3201893,Cs4LiMnSe4,Other lithium material,64,Caution,1,0.344011,0.386858,0.450354,0.867539,0.401605,0.48402,0.704228,0.011411
mp-3245015,LiNd2AsP,Other lithium material,53,Caution,1,0.142527,0.433194,0.457474,0.736878,0.537927,0.571943,0.354226,0.161548
mp-1190151,Sr3LiSbO6,Other lithium material,61,Caution,1,0.348026,0.599247,0.627419,0.165886,0.550434,0.553075,0.440907,0.16904
mp-1173881,Li2CoO3,LCO-family,41,Avoid / Benchmark,0,0.856062,0.106512,0.381455,0.593414,0.697746,1.000623,0.304683,0.377813
mp-1198740,Li7Nd3Zr2O12,Other lithium material,55,Caution,0,0.366588,0.61614,0.6468,0.161408,0.536109,0.562882,0.440228,0.184812
mp-1097065,Li2HfN2,Other lithium material,61,Caution,1,0.155867,0.458571,0.477232,0.727364,0.513827,0.590608,0.357675,0.183666
mp-866196,Li2PrIn,Other lithium material,61,Caution,1,0.026609,0.357017,0.331537,0.643423,0.690134,0.313773,0.418377,0.327563
mp-781497,LiMn2(BO3)2,LMO-family,80,Research Candidate,0,0.81996,0.095826,0.587026,0.677154,0.380559,0.295013,0.579343,0.118641
mp-1232995,Rb2LiPu(Cl2O)2,Other lithium material,46,Caution,0,0.565352,0.876369,0.623766,0.746042,0.653748,0.457739,0.38387,0.176605
mp-763655,LiMn3O6,LMO-family,84,Research Candidate,0,0.809586,0.096038,0.579902,0.681822,0.37594,0.303547,0.585775,0.113434
mp-759127,Li4Mn5(FeO6)2,LMO-family,83,Research Candidate,0,0.85593,0.642611,0.420353,0.763243,0.442884,0.081812,0.41804,0.422075
mp-760304,Li2Cu2F7,Other lithium material,47,Caution,0,0.223001,0.504346,0.574207,0.872997,0.446968,0.680288,0.572238,0.574587
mp-3205304,Rb2Li2SnSe4,Other lithium material,61,Caution,1,0.219019,0.488547,0.528776,0.762433,0.477199,0.634675,0.357928,0.186036
mp-684024,Li2SiN2,Other lithium material,63,Caution,1,0.195118,0.595642,0.533094,0.382369,0.304653,0.759467,0.499854,0.239127
mp-753189,Li2VO2F,Other lithium material,47,Caution,0,0.549943,0.900016,0.664037,0.801918,0.629559,0.477104,0.583689,0.598767
mp-674422,Li11Mn11O26,LMO-family,75,Research Candidate,0,0.818392,0.664788,0.32978,0.768232,0.424726,0.154266,0.557258,0.109269
mp-775493,Li2Fe3WO8,Other lithium material,54,Caution,0,0.583213,0.853948,0.700271,0.750952,0.664277,0.40023,0.259011,0.480152
mp-754081,Li3TiV3O8,LTO-family,75,Research Candidate,0,0.732126,0.774012,0.434227,0.695214,0.488417,0.324619,0.213967,0.275926
mp-3230281,Li5(AgGe)2,Other lithium material,61,Caution,1,0.147114,0.441575,0.462673,0.757131,0.519637,0.59986,0.362151,0.150822
mp-772906,LiFePO4,LFP-family,94,Recommend,0,0.75711,0.760957,0.521863,0.668621,0.500713,0.250936,0.07503,0.60473
mp-1666401,Li3MnV4O12,LMO-family,82,Research Candidate,0,0.833688,0.675551,0.345891,0.746934,0.423469,0.143862,0.546833,0.131788
mp-1277483,LiLa4CoO8,LCO-family,43,Avoid / Benchmark,0,0.727191,0.419594,0.191879,0.157007,0.613762,0.989321,0.335802,0.356112
mp-1176690,LiMn(PO3)4,LMO-family,82,Research Candidate,0,0.701016,0.308143,0.385742,0.634389,0.451485,0.186252,0.48033,0.032584
mp-767053,Li2Co(CO3)2,LCO-family,45,Avoid / Benchmark,0,0.8708,0.122204,0.400185,0.560967,0.694166,0.988213,0.290782,0.408949
mp-3206180,LiSc(Sn4Os)2,Other lithium material,61,Caution,1,0.200917,0.464237,0.505182,0.79002,0.490833,0.636187,0.362342,0.149508
mp-3201955,K4LiAgAs2,Other lithium material,51,Caution,1,0.347476,0.839392,0.476947,0.909527,0.45448,0.602869,0.431452,0.252149
mp-755505,Li2NbOF5,Other lithium material,51,Caution,0,0.550611,0.894407,0.661098,0.812524,0.633515,0.476769,0.588058,0.591409
mp-3203949,Li3Sc(Ta2N3)4,Other lithium material,61,Caution,1,0.169272,0.447541,0.479444,0.757301,0.518553,0.596807,0.358538,0.160472
mp-1236625,Ba4Li(RhO3)4,Other lithium material,50,Caution,0,0.36943,0.487764,0.61718,0.581115,0.713309,0.454548,0.311216,0.088538
mp-3252335,LiTbMnPt3,Other lithium material,64,Caution,1,0.260707,0.341388,0.381432,0.80829,0.460654,0.410208,0.690796,0.010289
mp-3204190,Li3ScAs6Rh7,Other lithium material,51,Caution,1,0.15622,0.440381,0.468577,0.752181,0.525291,0.590316,0.355698,0.155508
mp-12716,LiTlPd2,Other lithium material,61,Caution,1,0.137132,0.539244,0.470424,0.403207,0.351657,0.72914,0.504432,0.184574
mp-3252252,Li2TbLuSi3,Other lithium material,63,Caution,1,0.217081,0.473009,0.518552,0.799241,0.480874,0.647579,0.365421,0.152394
mp-1306034,Li2V3WO8,Other lithium material,55,Caution,0,0.558165,0.886455,0.624145,0.729329,0.646938,0.458162,0.386838,0.192865
mp-8132,Li(TiSe2)3,Other lithium material,63,Caution,1,0.126597,0.533824,0.461983,0.388056,0.363273,0.71107,0.503812,0.193048
mp-3207391,LiTaWN3,Other lithium material,61,Caution,1,0.233157,0.482017,0.532026,0.807085,0.471284,0.657905,0.368439,0.156592
mp-3241451,LiEuAl3Pd,Other lithium material,61,Caution,1,0.142791,0.433127,0.457499,0.743484,0.534145,0.579646,0.353297,0.154283
mp-19340,LiVO2,Other lithium material,61,Caution,1,0.332335,0.577181,0.604431,0.211844,0.556391,0.569007,0.45804,0.125745
mp-558555,LiFe(SeO3)2,Other lithium material,64,Caution,1,0.392923,0.577799,0.720042,0.206123,0.550517,0.518803,0.315218,0.451231
mp-3260315,Li5(LaSb2)4,Other lithium material,61,Caution,1,0.188919,0.46417,0.497168,0.783839,0.492277,0.632653,0.369682,0.155045
mp-3247282,LiEr4MnC8,Carbon-family,98,Recommend,1,0.511907,0.273483,0.256749,0.830158,0.242475,0.351762,0.527743,0.091448
mp-30392,Li2InAu,Other lithium material,61,Caution,1,0.007309,0.449698,0.331643,0.282069,0.529081,0.434024,0.559204,0.362047
mp-558731,Li2TeS3,Li-S or sulfide-family,78,Research Candidate,1,0.488223,0.805576,0.226256,0.507282,0.001897,0.594724,0.250876,0.449633
mp-757000,Li4Mn3Cr3(CuO8)2,LMO-family,79,Research Candidate,0,0.835267,0.661484,0.340307,0.763416,0.433578,0.141044,0.543211,0.111779
mp-756351,Li3Mn4NiO8,LMO-family,80,Research Candidate,0,0.824992,0.662179,0.333561,0.763534,0.430981,0.144914,0.550073,0.111603
mp-1185378,LiGd2Tl,Other lithium material,61,Caution,1,0.026029,0.356675,0.331032,0.643934,0.69002,0.314343,0.418139,0.326508
mp-1662512,Li4Co3Sb5O16,LCO-family,41,Avoid / Benchmark,0,0.866167,0.107079,0.388884,0.588153,0.701146,0.99344,0.297332,0.382808
mp-1174776,Li4MnCo2O7,LCO-family,43,Avoid / Benchmark,0,0.96585,0.004618,0.297249,0.644166,0.639374,0.81128,0.631908,0.234301
mp-757897,Li2Fe3CoO8,LCO-family,43,Avoid / Benchmark,0,0.594615,0.175371,0.087832,0.401079,1.0,0.485237,0.115297,0.770316
mp-755005,LiNbCrO4,Other lithium material,51,Caution,0,0.421159,0.515673,0.659819,0.615697,0.678595,0.496912,0.320302,0.092027
mp-1177507,Li3V2P4(HO8)2,Other lithium material,53,Caution,0,0.558244,0.310714,0.876593,0.654233,0.603964,0.605236,0.411656,0.186852
mp-1185431,LiSi3,Other lithium material,48,Caution,0,0.151197,0.449818,0.467579,0.772944,0.503986,0.622586,0.37061,0.14471
mp-568863,LiEu2CBr3N2,Carbon-family,95,Recommend,1,0.195874,0.341368,0.155569,0.215043,0.381907,0.271985,0.36793,0.471906
mp-759724,Li3MnF7,Other lithium material,50,Caution,0,0.25352,0.375566,0.432193,0.846336,0.434469,0.421175,0.890116,0.455543
mp-1097058,LiMn2O4,LMO-family,84,Research Candidate,0,0.809968,0.096502,0.580375,0.68104,0.375863,0.303158,0.585768,0.114471
mp-764850,Li3(NiO2)4,Other lithium material,47,Caution,0,0.533595,0.303547,0.855857,0.675949,0.597895,0.62529,0.426695,0.162836
mp-555899,Li2Si3O7,Silicon-family,81,Research Candidate,0,0.582918,0.54258,0.49925,0.145779,0.332549,0.477553,0.276529,0.283584
mp-3222502,Li3Sm3CdSi2,Other lithium material,53,Caution,1,0.141399,0.432369,0.456346,0.742755,0.534966,0.57874,0.353022,0.153962
mp-3209078,Cs2Li3FeO4,Other lithium material,64,Caution,1,0.447041,0.49817,0.745233,0.604937,0.689694,0.431699,0.18377,0.406867
mp-12829,LiCaGaF6,Other lithium material,57,Caution,1,0.147452,0.600648,0.550201,0.357622,0.328872,0.69738,0.673475,0.702031
mp-767710,Li2VP2O7,Other lithium material,53,Caution,0,0.553851,0.874502,0.614904,0.747916,0.653784,0.459507,0.391993,0.174751
mp-25402,Li2VPCO7,Carbon-family,89,Recommend,0,0.740223,0.778774,0.443105,0.678018,0.490267,0.31458,0.202802,0.289193
mp-1097447,LiBe2Rh,Other lithium material,36,Caution,0,0.193208,0.468115,0.501436,0.803119,0.476317,0.660158,0.365721,0.135169
mp-3256617,Sr2LiCo2N3,Other lithium material,56,Caution,1,0.416484,0.783986,0.322406,0.908433,0.591716,0.866636,0.464097,0.296308
mp-3249567,LiDyCu4,Other lithium material,61,Caution,1,0.031073,0.359364,0.335161,0.648287,0.686085,0.319617,0.418876,0.325737
mp-8313,Cs2Li2GeO4,Other lithium material,61,Caution,1,0.527465,0.418902,0.87807,0.259605,0.433595,0.722891,0.549283,0.247505
mp-3247756,Li2AcScSi2,Other lithium material,63,Caution,1,0.156537,0.440505,0.468795,0.753855,0.524258,0.592278,0.355532,0.153872
mp-774500,Li5NiO4,Other lithium material,49,Caution,0,0.433185,0.539914,0.678189,0.610766,0.65276,0.520297,0.322948,0.108053
mp-1372295,Li3V4O7F5,Other lithium material,42,Caution,0,0.532714,0.318404,0.902197,0.737639,0.58414,0.6351,0.614131,0.576314
mp-3200756,Li2Y3(CuSi2)2,Other lithium material,63,Caution,1,0.344967,0.829257,0.469687,0.927875,0.459498,0.605805,0.436325,0.235215
mp-1206881,LiTaS2,Li-S or sulfide-family,78,Research Candidate,1,0.309675,0.314641,0.214945,0.692829,0.239159,0.448849,0.031309,0.331177
mp-3216018,Li2Sn3RuS8,Li-S or sulfide-family,78,Research Candidate,1,0.332553,0.323127,0.233434,0.700386,0.229498,0.45974,0.024353,0.331337
mp-3285316,LiSc3Pt2,Other lithium material,61,Caution,1,0.149957,0.443252,0.465148,0.754629,0.520198,0.597062,0.363318,0.156
mp-752965,Li2V3O6,Other lithium material,53,Caution,0,0.549083,0.885124,0.616794,0.737157,0.644042,0.465548,0.395371,0.186718
mp-20049,LiFeP,Other lithium material,66,Caution,1,0.168287,0.513943,0.553947,0.415489,0.3662,0.668411,0.376145,0.484948
mp-1192557,Ba4Li2(CdAs2)3,Other lithium material,51,Caution,1,0.193305,0.565476,0.51628,0.429043,0.322505,0.761882,0.504285,0.19174
mp-768712,Li4MnCrO6,LMO-family,90,Research Candidate,1,0.826446,0.669584,0.338698,0.747294,0.428801,0.139723,0.546715,0.126786
mp-780315,Li4Cr2Fe3O10,Other lithium material,54,Caution,0,0.571779,0.281853,0.947085,0.667447,0.61782,0.548786,0.288182,0.480149
mp-3319221,Li30Si7Au,Other lithium material,63,Caution,1,0.157605,0.447191,0.47128,0.765483,0.511846,0.61001,0.363791,0.150014
mp-3260709,Li11SnP5,Other lithium material,63,Caution,1,0.340792,0.837904,0.47072,0.921847,0.450786,0.612522,0.441363,0.24388
mp-771049,Li2CoBO4,LCO-family,40,Avoid / Benchmark,0,0.749933,0.329566,0.195007,0.525185,0.768282,0.879279,0.193926,0.316053
mp-1112572,Cs2LiPdF6,Other lithium material,47,Caution,0,0.033313,0.376381,0.384511,0.697459,0.678424,0.314978,0.609075,0.755966
mp-1207008,LiMnSb2,Other lithium material,49,Caution,0,0.269787,0.352197,0.390337,0.831428,0.439416,0.441667,0.699528,0.0
mp-756853,LiBSbO3,Other lithium material,50,Caution,0,0.548102,0.311934,0.870193,0.656154,0.599404,0.612357,0.417758,0.184373
mp-559441,LiTiPO5,LTO-family,81,Research Candidate,0,0.702357,0.307865,0.689507,0.219404,0.276985,0.583842,0.37689,0.33773
mp-1210901,LiLa2TiO6,LTO-family,75,Research Candidate,0,0.729434,0.766313,0.428363,0.703473,0.495187,0.320783,0.218049,0.26866
mp-3249500,LiAcAs2O7,Other lithium material,51,Caution,1,0.566531,0.907397,0.640741,0.698541,0.634416,0.457018,0.378167,0.22354
mp-2032538,Li2ZnGe,Other lithium material,61,Caution,1,0.129493,0.432134,0.448208,0.743332,0.532595,0.583078,0.359362,0.151921
mp-753560,LiVPHO5,Other lithium material,63,Caution,1,0.559227,0.316444,0.880479,0.642848,0.601445,0.602855,0.408717,0.197059
mp-756669,Li4Ti3CrO8,LTO-family,74,Research Candidate,0,0.53901,0.376384,0.425734,0.531209,0.559553,0.30922,0.136438,0.183685
mp-559814,Li5SbS3I2,Li-S or sulfide-family,78,Research Candidate,1,0.376784,0.458925,0.291111,0.363449,0.021148,0.629603,0.1706,0.384549
mp-3206687,LiZr6Zn22As,Other lithium material,51,Caution,1,0.035005,0.35572,0.336987,0.640345,0.694311,0.307182,0.411078,0.329284
mp-3213241,K2LiCrCl6,Other lithium material,61,Caution,1,0.16765,0.463232,0.487953,0.713919,0.516148,0.580471,0.349065,0.197214
mp-558897,LiMgIn(MoO4)3,Other lithium material,61,Caution,1,0.535673,0.415531,0.882206,0.260352,0.438986,0.716591,0.543246,0.246081
mp-3204290,Li8In3SiPd4,Other lithium material,63,Caution,1,0.041537,0.358876,0.342159,0.645072,0.690363,0.312149,0.412537,0.329576
mp-1235791,LiTm2(ClO)2,Other lithium material,46,Caution,0,0.406176,0.507629,0.647505,0.60446,0.689334,0.48322,0.317855,0.092399
mp-849759,Li2Si4(NiO4)3,Silicon-family,72,Research Candidate,0,0.599631,0.408839,0.475472,0.579457,0.514542,0.367856,0.145914,0.179027
mp-755029,Li5Nb2Co5O12,LCO-family,41,Avoid / Benchmark,0,0.877967,0.677147,0.141074,0.675518,0.749104,0.844644,0.269841,0.380274
mp-1195894,K9Li3Nd3(BO3)7,Other lithium material,61,Caution,1,0.546849,0.991035,0.63733,0.331021,0.487099,0.560146,0.51273,0.258127
mp-541568,Sr2Li3NbN4,Other lithium material,61,Caution,1,0.200876,0.580828,0.529202,0.406668,0.314223,0.759524,0.499119,0.215775
mp-638141,LiSn5Rh3,Other lithium material,61,Caution,1,0.186332,0.56566,0.51086,0.440015,0.316444,0.773992,0.51248,0.183456
mp-674219,LiCr3O8,Other lithium material,61,Caution,1,0.423563,0.535002,0.67044,0.602208,0.660032,0.510418,0.321364,0.109658
mp-867913,LiHo2Ir,Other lithium material,61,Caution,1,0.027394,0.35748,0.332221,0.642732,0.690289,0.313,0.4187,0.328994
mp-777846,Li2MnF4,Other lithium material,52,Caution,0,0.447629,0.781273,0.445997,0.990906,0.361595,0.429515,0.963792,0.565601
mp-1235197,LiFe8(O7F)2,Other lithium material,49,Caution,0,0.557447,0.289633,0.980422,0.745803,0.602895,0.569316,0.484689,0.876056
mp-1175537,Li9Mn2Co5O16,LCO-family,43,Avoid / Benchmark,0,0.964562,0.002467,0.295322,0.646976,0.640574,0.811487,0.632498,0.231029
mp-3326808,LiPr4Mn3O12,LMO-family,90,Research Candidate,1,0.821122,0.094357,0.586785,0.679231,0.382728,0.29285,0.581459,0.11874
mp-3211746,Li3PdPt4,Other lithium material,61,Caution,1,0.14694,0.441536,0.46258,0.75533,0.520698,0.597756,0.362376,0.152718
mp-758689,Li3CuF4,Other lithium material,47,Caution,0,0.130631,0.460078,0.501488,0.78749,0.51369,0.587786,0.554694,0.591774
mp-777834,Li3MnV(PO4)3,LMO-family,82,Research Candidate,0,0.840755,0.666456,0.346071,0.758105,0.431852,0.138956,0.543772,0.121069
mp-754571,Li4Co7(OF7)2,LCO-family,37,Avoid / Benchmark,0,0.861589,0.136577,0.440075,0.628156,0.677976,1.003511,0.486956,0.819285
mp-1175092,Li7Mn2(CoO4)3,LCO-family,39,Avoid / Benchmark,0,0.97496,0.574013,0.047664,0.729441,0.687923,0.661675,0.603199,0.231355
mp-3253603,RbLi2LaBi2,Other lithium material,61,Caution,1,0.159821,0.448683,0.475314,0.739328,0.52093,0.58871,0.352624,0.168769
mp-1185411,LiEu3,Other lithium material,51,Caution,0,0.151794,0.45017,0.468098,0.772418,0.504104,0.621998,0.370855,0.145798
mp-675734,Li7B18O,Other lithium material,53,Caution,0,0.541507,0.873562,0.605976,0.762556,0.643658,0.480201,0.396079,0.156422
mp-3245456,RbLiPuS3,Li-S or sulfide-family,78,Research Candidate,1,0.395344,0.349161,0.280556,0.760166,0.190388,0.515519,0.040143,0.320694
mp-850943,Li6TiNi3(PO4)6,LTO-family,73,Research Candidate,0,0.727638,0.192989,0.681224,0.625293,0.448463,0.471783,0.239355,0.262143
mp-1211214,Li4Be3As3BrO12,Other lithium material,51,Caution,1,0.266341,0.430458,0.512978,0.412159,0.875535,0.150608,0.348175,0.31767
mp-1113707,Rb2LiRhF6,Other lithium material,57,Caution,1,0.037928,0.389639,0.394707,0.673753,0.672623,0.309869,0.603785,0.77942
mp-5077,NaLi2Sb,Other lithium material,61,Caution,1,0.004073,0.452231,0.331526,0.268374,0.530725,0.426747,0.556375,0.372048
mp-757928,LiCoPO4,LCO-family,43,Avoid / Benchmark,0,0.686607,0.301933,0.146752,0.460927,0.812649,0.815008,0.180151,0.332378
mp-6253,KLiBeF4,Other lithium material,47,Caution,1,0.141975,0.600503,0.547349,0.347511,0.331506,0.691247,0.67082,0.707074
mp-3252708,LiPr3Cd3Ga2,Other lithium material,51,Caution,1,0.141303,0.432312,0.456262,0.74284,0.534947,0.578835,0.352982,0.153785
mp-756007,Li3Cu3(PO4)2,Other lithium material,53,Caution,0,0.558277,0.880702,0.620767,0.745586,0.647258,0.46518,0.389833,0.17839
mp-3202707,Cs4LiAgBi2,Other lithium material,61,Caution,1,0.346341,0.836368,0.474578,0.914917,0.455756,0.604113,0.432592,0.246717
mp-3368,LiNb3O8,Other lithium material,61,Caution,1,0.528809,0.98913,0.623147,0.344376,0.481465,0.573623,0.529551,0.248098
mp-759745,Li4V3P8O29,Other lithium material,55,Caution,0,0.549476,0.310592,0.870116,0.659877,0.600478,0.612257,0.419621,0.182739
mp-770782,Li6V(BO3)3,Other lithium material,51,Caution,0,0.55955,0.893082,0.628779,0.71544,0.644647,0.454214,0.383784,0.205809
mp-1104331,Li2Nd2Ge3,Other lithium material,61,Caution,1,0.183706,0.564302,0.50875,0.436464,0.319212,0.769751,0.512291,0.185313
mp-3217328,Li4DyY3O8,Other lithium material,61,Caution,1,0.573061,0.918057,0.650429,0.679181,0.631935,0.449088,0.376374,0.246219
mp-805196,Li2MgCr3(SO4)6,Li-S or sulfide-family,63,Research Candidate,0,0.706524,0.16346,0.609138,0.65221,0.311205,0.502995,0.077967,0.29237
mp-1343159,Li2Cr2O7,Other lithium material,46,Caution,0,0.530007,0.30143,0.852732,0.679107,0.597187,0.628822,0.425222,0.1563
mp-3313001,Cs2Li3NiO4,Other lithium material,57,Caution,1,0.421042,0.523252,0.66418,0.603374,0.672564,0.498887,0.314698,0.100616
mp-1176839,Li8MnFe7(BO3)8,LMO-family,87,Research Candidate,0,0.858452,0.086533,0.685698,0.644679,0.39333,0.216413,0.432793,0.455029
mp-3286997,Li8Nd7ThPt8,Other lithium material,61,Caution,1,0.348255,0.83107,0.472434,0.928888,0.457956,0.607118,0.437082,0.236779
mp-26749,LiFeP2O7,LFP-family,96,Recommend,0,0.755375,0.754037,0.516895,0.681145,0.504127,0.252961,0.07834,0.593146
mp-3311747,LiEu2TeO6,Other lithium material,61,Caution,1,0.553929,0.874516,0.614943,0.748825,0.653252,0.460567,0.391877,0.173787
mp-768774,LiBi4B3O11,Other lithium material,51,Caution,0,0.559544,0.899827,0.632742,0.701944,0.640914,0.452722,0.379348,0.216498
mp-3248217,Li2TmThSi3,Other lithium material,63,Caution,1,0.217012,0.472969,0.518493,0.799301,0.480861,0.647646,0.365393,0.152269
mp-775460,Li2CrFe3O8,Other lithium material,53,Caution,0,0.474361,0.501979,0.761251,0.65156,0.673385,0.464534,0.194546,0.383874
mp-1153,Li2S,Li-S or sulfide-family,78,Research Candidate,1,0.178378,0.34923,0.101872,0.1969,0.226151,0.296,0.228669,0.570897
mp-3296926,Li8SiS6,Li-S or sulfide-family,80,Research Candidate,1,0.320967,0.339642,0.235436,0.656951,0.224592,0.44697,0.021908,0.368392
mp-1018781,Li3SmSb2,Other lithium material,61,Caution,1,0.124693,0.532701,0.460325,0.389732,0.362898,0.712945,0.50303,0.189579
mp-1643680,Li4FeTe(WO6)2,Other lithium material,54,Caution,0,0.57937,0.276761,0.949887,0.671268,0.623953,0.543166,0.282817,0.475661
mp-1202424,Li5La5(SiN3)4,Other lithium material,63,Caution,1,0.168062,0.565591,0.503675,0.373723,0.33864,0.724586,0.49286,0.224495
mp-20698,LiCoAs,Other lithium material,46,Caution,1,0.217159,0.49858,0.330171,0.388976,0.478432,0.996384,0.533772,0.246782
mp-3251630,LiNd2Ag3O8,Other lithium material,61,Caution,1,0.545908,0.310857,0.868409,0.657681,0.598833,0.614505,0.41671,0.180686
mp-3285766,Li(HfS2)8,Li-S or sulfide-family,78,Research Candidate,1,0.326967,0.318664,0.22606,0.716658,0.229464,0.466236,0.037525,0.322017
mp-753861,Li2VF6,Other lithium material,57,Caution,1,0.144796,0.578626,0.533802,0.430224,0.327501,0.730425,0.696758,0.643969
mp-3251179,LiPmInPt,Other lithium material,61,Caution,1,0.042067,0.35922,0.34265,0.643629,0.691016,0.31049,0.412902,0.331647
mp-1177976,Li2FeCo3O8,LCO-family,46,Avoid / Benchmark,0,0.89993,0.646736,0.216884,0.68613,0.767316,0.781587,0.139266,0.674963
mp-1647114,LiCoP2O7,LCO-family,43,Avoid / Benchmark,0,0.879326,0.682238,0.144794,0.664488,0.747775,0.840804,0.267813,0.390999
mp-760207,Na2Li4Co2C4SO16,LCO-family,44,Avoid / Benchmark,0,0.765484,0.315451,0.154895,0.509392,0.643839,0.868323,0.023172,0.403388
mp-1022534,LiMg6Zr,Other lithium material,50,Caution,0,0.220424,0.480816,0.522814,0.815704,0.465077,0.671032,0.373577,0.144935
mp-3207987,Li12SiOsN8,Other lithium material,63,Caution,1,0.187694,0.461147,0.496728,0.76718,0.501129,0.617146,0.358457,0.161862
mp-3252543,LiThSi2Pd,Other lithium material,63,Caution,1,0.184486,0.455561,0.491812,0.773219,0.505121,0.615958,0.360338,0.154988
mp-3248121,Li3Ac2HoGe3,Other lithium material,61,Caution,1,0.232507,0.48172,0.53149,0.80933,0.469964,0.660812,0.367773,0.153409
mp-1175104,Li7Mn2(CoO4)3,LCO-family,43,Avoid / Benchmark,0,0.975385,0.574264,0.048034,0.729067,0.688006,0.661257,0.603374,0.232129
mp-3212383,Sr5Li6CaH18,Other lithium material,61,Caution,1,0.170385,0.463919,0.489642,0.726087,0.509326,0.59373,0.348442,0.186017
mp-1185291,Li3Zn,Other lithium material,53,Caution,0,0.119727,0.433002,0.441788,0.746909,0.527906,0.590996,0.365841,0.148246
mp-1173991,Li3Mn2O5,LMO-family,80,Research Candidate,0,0.810324,0.098707,0.581865,0.67609,0.375231,0.301565,0.584724,0.119029
mp-861657,Li2PrAl,Other lithium material,61,Caution,1,0.025812,0.356547,0.330844,0.644124,0.689977,0.314557,0.41805,0.326113
mp-3246318,Li(HoP)2,Other lithium material,63,Caution,1,0.134122,0.434865,0.452239,0.739258,0.533507,0.578522,0.361263,0.160352
mp-867829,LiVRh2,Other lithium material,61,Caution,1,0.026816,0.357139,0.331717,0.643241,0.690175,0.313569,0.418462,0.327941
mp-3206344,Li6TcN4,Other lithium material,61,Caution,1,0.164997,0.451509,0.477595,0.767317,0.50822,0.612959,0.365326,0.153866
mp-20150,LiCa2Si3,Other lithium material,63,Caution,1,0.185483,0.565192,0.510151,0.439784,0.316824,0.77369,0.51228,0.183018
mp-760353,LiCu2F7,Other lithium material,47,Caution,0,0.330691,0.851275,0.50962,0.985201,0.438132,0.621905,0.638516,0.658283
mp-753040,LiMnP3HO10,LMO-family,82,Research Candidate,0,0.84135,0.671482,0.34933,0.748864,0.428992,0.138119,0.540828,0.128831
mp-857362,LiMnPO4,LMO-family,82,Research Candidate,0,0.707246,0.330733,0.402269,0.592716,0.441233,0.177967,0.470158,0.072012
mp-3206918,Cs2LiRh3F12,Other lithium material,57,Caution,1,0.155678,0.471846,0.52304,0.789403,0.50318,0.596436,0.547262,0.598746
mp-3275723,LiCd3Pt2,Other lithium material,51,Caution,1,0.025668,0.356526,0.330777,0.642297,0.691044,0.312424,0.418288,0.328063
