material_id,formula,battery_family,india_feasibility_score,india_decision_label,target_is_stable,improved_pca_1,improved_pca_2,improved_pca_3,improved_pca_4,improved_pca_5,improved_pca_6,improved_pca_7,improved_pca_8
mp-643656,Li5H9Pt2,Other lithium material,61,Caution,1,0.246541,0.223986,0.34351,0.377201,0.513284,0.499807,0.159687,0.415642
mp-1236322,LiPrNdO2,Other lithium material,46,Caution,0,0.327392,0.502368,0.444289,0.760616,0.383965,0.368328,0.65398,0.292216
mp-1103047,LiBeB,Other lithium material,40,Caution,0,0.127438,0.552766,0.478691,0.687673,0.483645,0.620445,0.388554,0.292982
mp-3325114,KLiZn2O3,Other lithium material,61,Caution,1,0.468931,0.245704,0.293436,0.589643,0.399328,0.56313,0.673693,0.272713
mp-3328612,Li(NdIr)2,Other lithium material,61,Caution,1,0.17599,0.535504,0.485497,0.745735,0.484081,0.635594,0.334969,0.300178
mp-753961,Li2MnO2F,LMO-family,76,Research Candidate,0,0.916323,0.457273,0.601708,0.565975,0.988994,0.735342,0.554102,0.696427
mp-753353,Sr4LiCu(CO5)2,Carbon-family,95,Recommend,1,0.634663,0.406054,0.332384,0.458845,0.452373,0.586408,0.601722,0.000647
mp-3213569,LiY7(IO6)4,Other lithium material,61,Caution,1,0.61525,0.302203,0.047665,0.802777,0.339292,0.5776,0.502177,0.426137
mp-1235651,LiNd2(HO)6,Other lithium material,50,Caution,0,0.495511,0.381483,0.794409,0.929393,0.466121,0.4284,0.579594,0.407279
mp-26861,LiCo(PO3)4,LCO-family,45,Avoid / Benchmark,0,0.893791,0.45795,0.845293,0.426413,0.142831,0.757714,0.469742,0.380124
mp-8220,LiTb(CuP)2,Other lithium material,63,Caution,1,0.120414,0.450256,0.48215,0.532735,0.494915,0.301652,0.150773,0.423904
mp-1301147,Li3MnCo3O8,LCO-family,43,Avoid / Benchmark,0,0.9652,0.77719,0.24104,0.446671,0.184068,0.729876,0.352146,0.642881
mp-755458,Li3Cr3FeO8,Other lithium material,54,Caution,0,0.617891,0.149405,0.646032,0.750635,0.481777,0.618,0.619817,0.390893
mp-3205934,K2LiVSe4,Other lithium material,61,Caution,1,0.314007,0.291883,0.330937,0.569221,0.49704,0.824009,0.381719,0.277434
mp-3247502,LiHoInAg,Other lithium material,61,Caution,1,0.028727,0.603862,0.456585,0.509319,0.493152,0.563987,0.698194,0.445031
mp-754882,Li2Ni3SnO8,Other lithium material,49,Caution,0,0.310058,0.509675,0.442919,0.742749,0.383562,0.364817,0.6682,0.287853
mp-3248916,LiHo(CoH3)2,Other lithium material,56,Caution,1,0.081324,0.692764,0.539848,0.417572,0.293729,0.62106,0.664995,0.578046
mp-774784,Li4Mn3Co2Sn3O16,LCO-family,44,Avoid / Benchmark,0,0.859803,0.835114,0.977786,0.563548,0.308165,0.576985,0.442243,0.615976
mp-3201893,Cs4LiMnSe4,Other lithium material,64,Caution,1,0.424924,0.433657,0.32576,0.568725,0.681211,0.844771,0.348866,0.509835
mp-3245015,LiNd2AsP,Other lithium material,53,Caution,1,0.121081,0.553303,0.469364,0.663871,0.481356,0.60929,0.427883,0.288671
mp-1190151,Sr3LiSbO6,Other lithium material,61,Caution,1,0.444703,0.138762,0.296297,0.411949,0.41352,0.239842,0.443486,0.409485
mp-1173881,Li2CoO3,LCO-family,41,Avoid / Benchmark,0,0.868289,0.642087,0.258374,0.485644,0.002944,0.720233,0.344404,0.422618
mp-1198740,Li7Nd3Zr2O12,Other lithium material,55,Caution,0,0.463289,0.119203,0.294265,0.420879,0.413681,0.242852,0.429297,0.410518
mp-1097065,Li2HfN2,Other lithium material,61,Caution,1,0.258134,0.301788,0.324485,0.499154,0.499861,0.805942,0.435991,0.279558
mp-866196,Li2PrIn,Other lithium material,61,Caution,1,0.015794,0.606704,0.459982,0.501342,0.496022,0.563349,0.695099,0.45194
mp-781497,LiMn2(BO3)2,LMO-family,80,Research Candidate,0,0.911179,0.661957,0.03089,0.603462,0.808402,0.566263,0.45978,0.420985
mp-1232995,Rb2LiPu(Cl2O)2,Other lithium material,46,Caution,0,0.62637,0.153406,0.643847,0.758566,0.478888,0.618263,0.625572,0.384162
mp-763655,LiMn3O6,LMO-family,84,Research Candidate,0,0.901278,0.665177,0.035735,0.601909,0.811107,0.568161,0.449264,0.427034
mp-759127,Li4Mn5(FeO6)2,LMO-family,83,Research Candidate,0,0.921072,0.492259,0.625789,0.546959,0.9507,0.607474,0.572106,0.382991
mp-760304,Li2Cu2F7,Other lithium material,47,Caution,0,0.320749,0.262466,0.317337,0.620081,0.53859,0.960241,0.330932,0.604185
mp-3205304,Rb2Li2SnSe4,Other lithium material,61,Caution,1,0.316045,0.280368,0.327486,0.560907,0.497005,0.822641,0.383895,0.275925
mp-684024,Li2SiN2,Other lithium material,63,Caution,1,0.305123,0.158153,0.336074,0.402261,0.513612,0.509575,0.113891,0.41695
mp-753189,Li2VO2F,Other lithium material,47,Caution,0,0.617745,0.106742,0.620514,0.769165,0.520079,0.746209,0.599142,0.703968
mp-674422,Li11Mn11O26,LMO-family,75,Research Candidate,0,0.784883,0.729394,0.77802,0.718381,0.937944,0.417115,0.529504,0.406712
mp-775493,Li2Fe3WO8,Other lithium material,54,Caution,0,0.621247,0.146732,0.646324,0.754041,0.481673,0.619619,0.614488,0.390145
mp-754081,Li3TiV3O8,LTO-family,75,Research Candidate,0,0.774272,0.291622,0.682389,0.597384,0.537501,0.638948,0.54664,0.121962
mp-3230281,Li5(AgGe)2,Other lithium material,61,Caution,1,0.124517,0.553045,0.477577,0.682279,0.483783,0.618274,0.395038,0.29374
mp-772906,LiFePO4,LFP-family,94,Recommend,0,0.778707,0.261393,0.673267,0.574607,0.537331,0.635468,0.55229,0.117271
mp-1666401,Li3MnV4O12,LMO-family,82,Research Candidate,0,0.923628,0.485566,0.623704,0.54311,0.950863,0.60608,0.574602,0.383715
mp-1277483,LiLa4CoO8,LCO-family,43,Avoid / Benchmark,0,0.763411,0.463487,0.512939,0.171513,0.074919,0.400025,0.229912,0.40882
mp-1176690,LiMn(PO3)4,LMO-family,82,Research Candidate,0,0.681514,0.829615,0.432324,0.621053,0.853255,0.374846,0.547217,0.291477
mp-767053,Li2Co(CO3)2,LCO-family,45,Avoid / Benchmark,0,0.885353,0.611534,0.246168,0.471639,9.7e-05,0.716527,0.355703,0.412811
mp-3206180,LiSc(Sn4Os)2,Other lithium material,61,Caution,1,0.173439,0.538721,0.480444,0.736584,0.480952,0.632321,0.352772,0.290104
mp-3201955,K4LiAgAs2,Other lithium material,51,Caution,1,0.428347,0.189184,0.672954,0.672127,0.578799,0.866515,0.368684,0.385091
mp-755505,Li2NbOF5,Other lithium material,51,Caution,0,0.617124,0.117021,0.623186,0.776563,0.5204,0.746043,0.600554,0.707733
mp-3203949,Li3Sc(Ta2N3)4,Other lithium material,61,Caution,1,0.145285,0.545388,0.473397,0.694545,0.481424,0.617988,0.398204,0.291175
mp-1236625,Ba4Li(RhO3)4,Other lithium material,50,Caution,0,0.32819,0.502769,0.445035,0.763285,0.383824,0.369713,0.650159,0.29126
mp-3252335,LiTbMnPt3,Other lithium material,64,Caution,1,0.226868,0.683313,0.45929,0.645075,0.665213,0.627269,0.402728,0.516452
mp-3204190,Li3ScAs6Rh7,Other lithium material,51,Caution,1,0.133199,0.550779,0.472717,0.68283,0.481078,0.616032,0.406844,0.287669
mp-12716,LiTlPd2,Other lithium material,61,Caution,1,0.123934,0.448615,0.48912,0.547855,0.497636,0.308416,0.123649,0.431108
mp-3252252,Li2TbLuSi3,Other lithium material,63,Caution,1,0.188243,0.532954,0.482051,0.753025,0.481195,0.636103,0.338599,0.293089
mp-1306034,Li2V3WO8,Other lithium material,55,Caution,0,0.621555,0.138618,0.642992,0.74487,0.481867,0.6167,0.621462,0.390649
mp-8132,Li(TiSe2)3,Other lithium material,63,Caution,1,0.114801,0.449492,0.485642,0.530999,0.498068,0.301633,0.14391,0.433472
mp-3207391,LiTaWN3,Other lithium material,61,Caution,1,0.325418,0.30369,0.338356,0.599515,0.497096,0.83134,0.360445,0.280815
mp-3241451,LiEuAl3Pd,Other lithium material,61,Caution,1,0.120958,0.555244,0.471106,0.668475,0.480944,0.612401,0.419868,0.285677
mp-19340,LiVO2,Other lithium material,61,Caution,1,0.302997,0.40387,0.456982,0.603259,0.400759,0.053148,0.394842,0.4361
mp-558555,LiFe(SeO3)2,Other lithium material,64,Caution,1,0.462224,0.141415,0.303552,0.446221,0.413063,0.251329,0.408986,0.408423
mp-3260315,Li5(LaSb2)4,Other lithium material,61,Caution,1,0.162642,0.539031,0.482496,0.726722,0.484225,0.629408,0.354934,0.300111
mp-3247282,LiEr4MnC8,Carbon-family,98,Recommend,1,0.450003,0.808627,0.509599,0.584241,0.720718,0.67597,0.238166,0.251895
mp-30392,Li2InAu,Other lithium material,61,Caution,1,0.006796,0.504932,0.470035,0.356019,0.509871,0.250312,0.434431,0.588584
mp-558731,Li2TeS3,Li-S or sulfide-family,78,Research Candidate,1,0.558638,0.235051,0.722686,0.362025,0.651161,0.573015,0.035038,0.258905
mp-757000,Li4Mn3Cr3(CuO8)2,LMO-family,79,Research Candidate,0,0.800694,0.72718,0.769721,0.722051,0.932138,0.41508,0.547238,0.391566
mp-756351,Li3Mn4NiO8,LMO-family,80,Research Candidate,0,0.791176,0.728551,0.773358,0.717512,0.935094,0.415081,0.54148,0.399385
mp-1185378,LiGd2Tl,Other lithium material,61,Caution,1,0.015215,0.607176,0.460148,0.501317,0.495959,0.563611,0.694594,0.451436
mp-1662512,Li4Co3Sb5O16,LCO-family,41,Avoid / Benchmark,0,0.878074,0.637647,0.253402,0.486651,0.000107,0.718897,0.353373,0.41536
mp-1174776,Li4MnCo2O7,LCO-family,43,Avoid / Benchmark,0,0.967104,0.773731,0.240185,0.445765,0.184132,0.729551,0.352249,0.643172
mp-757897,Li2Fe3CoO8,LCO-family,43,Avoid / Benchmark,0,0.488542,0.876863,0.629741,0.261256,0.056827,0.455954,0.798988,0.437118
mp-755005,LiNbCrO4,Other lithium material,51,Caution,0,0.375279,0.485912,0.451529,0.819308,0.384272,0.384214,0.598685,0.29842
mp-1177507,Li3V2P4(HO8)2,Other lithium material,53,Caution,0,0.622559,0.306833,0.045026,0.808575,0.336532,0.576613,0.511572,0.420356
mp-1185431,LiSi3,Other lithium material,48,Caution,0,0.127725,0.551659,0.484637,0.697385,0.48647,0.625179,0.367642,0.300673
mp-568863,LiEu2CBr3N2,Carbon-family,95,Recommend,1,0.298009,0.415224,0.348993,0.023122,0.575671,0.456325,0.426841,0.289788
mp-759724,Li3MnF7,Other lithium material,50,Caution,0,0.350012,0.396914,0.285949,0.480077,0.722678,0.943261,0.417638,0.824878
mp-1097058,LiMn2O4,LMO-family,84,Research Candidate,0,0.90171,0.664435,0.035512,0.601632,0.811139,0.567983,0.449564,0.427239
mp-764850,Li3(NiO2)4,Other lithium material,47,Caution,0,0.47543,0.548535,0.203058,0.980156,0.326186,0.389944,0.454099,0.447858
mp-555899,Li2Si3O7,Silicon-family,81,Research Candidate,0,0.656435,0.239169,0.339621,0.314815,0.472223,0.280351,0.293151,0.151009
mp-3222502,Li3Sm3CdSi2,Other lithium material,53,Caution,1,0.119681,0.55576,0.470985,0.667103,0.480919,0.612106,0.42101,0.28539
mp-3209078,Cs2Li3FeO4,Other lithium material,64,Caution,1,0.501504,0.243131,0.301533,0.638638,0.399507,0.576009,0.631299,0.277822
mp-12829,LiCaGaF6,Other lithium material,57,Caution,1,0.271143,0.099104,0.287051,0.334726,0.549661,0.610351,0.181058,0.720398
mp-767710,Li2VP2O7,Other lithium material,53,Caution,0,0.49303,0.38114,0.792925,0.92336,0.466364,0.425593,0.587593,0.408832
mp-25402,Li2VPCO7,Carbon-family,89,Recommend,0,0.783401,0.278115,0.674449,0.589233,0.53448,0.636553,0.557844,0.112017
mp-1097447,LiBe2Rh,Other lithium material,36,Caution,0,0.288222,0.317205,0.342493,0.573471,0.498447,0.832223,0.360326,0.27421
mp-3256617,Sr2LiCo2N3,Other lithium material,56,Caution,1,0.357265,0.517639,0.906603,0.763955,0.363833,0.734281,0.295409,0.536188
mp-3249567,LiDyCu4,Other lithium material,61,Caution,1,0.019752,0.605842,0.461042,0.507439,0.495939,0.565488,0.688392,0.451672
mp-8313,Cs2Li2GeO4,Other lithium material,61,Caution,1,0.606458,0.177923,0.050192,0.635906,0.352951,0.261005,0.249045,0.558404
mp-3247756,Li2AcScSi2,Other lithium material,63,Caution,1,0.133406,0.551136,0.473146,0.684156,0.480987,0.616812,0.404765,0.287023
mp-774500,Li5NiO4,Other lithium material,49,Caution,0,0.510799,0.23687,0.307931,0.656829,0.402456,0.582849,0.602149,0.286925
mp-1372295,Li3V4O7F5,Other lithium material,42,Caution,0,0.479347,0.509213,0.174297,0.999976,0.361421,0.517467,0.442741,0.752178
mp-3200756,Li2Y3(CuSi2)2,Other lithium material,63,Caution,1,0.301639,0.429632,0.822746,0.851621,0.563268,0.67596,0.332738,0.403011
mp-1206881,LiTaS2,Li-S or sulfide-family,78,Research Candidate,1,0.390078,0.468347,0.362963,0.332597,0.555393,0.822489,0.382528,0.009258
mp-3216018,Li2Sn3RuS8,Li-S or sulfide-family,78,Research Candidate,1,0.411386,0.459583,0.360756,0.350344,0.552189,0.82782,0.370662,0.0
mp-3285316,LiSc3Pt2,Other lithium material,61,Caution,1,0.127353,0.550731,0.476764,0.682401,0.484092,0.616992,0.397517,0.296209
mp-752965,Li2V3O6,Other lithium material,53,Caution,0,0.612448,0.144941,0.648567,0.746201,0.484807,0.618067,0.612391,0.399041
mp-20049,LiFeP,Other lithium material,66,Caution,1,0.130345,0.446013,0.48972,0.554716,0.497764,0.309882,0.117957,0.432564
mp-1192557,Ba4Li2(CdAs2)3,Other lithium material,51,Caution,1,0.298083,0.205395,0.345081,0.43,0.510653,0.512767,0.119285,0.413348
mp-768712,Li4MnCrO6,LMO-family,90,Research Candidate,1,0.916523,0.492013,0.62414,0.53871,0.95079,0.604778,0.580344,0.3831
mp-780315,Li4Cr2Fe3O10,Other lithium material,54,Caution,0,0.612431,0.309938,0.04986,0.806785,0.339201,0.578626,0.500799,0.426077
mp-3319221,Li30Si7Au,Other lithium material,63,Caution,1,0.133991,0.550048,0.47925,0.69454,0.483788,0.621847,0.382985,0.294561
mp-3260709,Li11SnP5,Other lithium material,63,Caution,1,0.421102,0.197392,0.67957,0.67796,0.581808,0.868678,0.357193,0.394492
mp-771049,Li2CoBO4,LCO-family,40,Avoid / Benchmark,0,0.775396,0.564344,0.504538,0.323626,0.060645,0.717024,0.479308,0.269106
mp-1112572,Cs2LiPdF6,Other lithium material,47,Caution,0,0.027334,0.560898,0.428791,0.520831,0.532143,0.686989,0.691536,0.763309
mp-1207008,LiMnSb2,Other lithium material,49,Caution,0,0.2344,0.681555,0.468036,0.668269,0.667686,0.637457,0.365555,0.522198
mp-756853,LiBSbO3,Other lithium material,50,Caution,0,0.613124,0.308042,0.049145,0.805345,0.339291,0.577925,0.502321,0.426622
mp-559441,LiTiPO5,LTO-family,81,Research Candidate,0,0.760482,0.327623,0.087936,0.484941,0.408909,0.280972,0.179647,0.291983
mp-1210901,LiLa2TiO6,LTO-family,75,Research Candidate,0,0.648217,0.526128,0.829553,0.770045,0.522231,0.445654,0.517277,0.141238
mp-3249500,LiAcAs2O7,Other lithium material,51,Caution,1,0.632994,0.104704,0.634677,0.7299,0.481663,0.61579,0.618272,0.386081
mp-2032538,Li2ZnGe,Other lithium material,61,Caution,1,0.10859,0.558151,0.474829,0.661839,0.483761,0.612381,0.415007,0.292253
mp-753560,LiVPHO5,Other lithium material,63,Caution,1,0.624691,0.296498,0.042044,0.801679,0.33649,0.575593,0.5129,0.418956
mp-756669,Li4Ti3CrO8,LTO-family,74,Research Candidate,0,0.477995,0.649256,0.480524,0.602495,0.439733,0.387406,0.587565,0.023518
mp-559814,Li5SbS3I2,Li-S or sulfide-family,78,Research Candidate,1,0.4622,0.32074,0.374151,0.26192,0.566334,0.531605,0.047576,0.141565
mp-3206687,LiZr6Zn22As,Other lithium material,51,Caution,1,0.146088,0.382147,0.310716,0.333731,0.508714,0.754225,0.73883,0.428622
mp-3213241,K2LiCrCl6,Other lithium material,61,Caution,1,0.270308,0.290134,0.317308,0.495805,0.497141,0.803317,0.447177,0.272588
mp-558897,LiMgIn(MoO4)3,Other lithium material,61,Caution,1,0.613796,0.179858,0.046863,0.639675,0.350089,0.260127,0.257932,0.551473
mp-3204290,Li8In3SiPd4,Other lithium material,63,Caution,1,0.029624,0.603393,0.456572,0.510016,0.493193,0.564018,0.697849,0.445399
mp-1235791,LiTm2(ClO)2,Other lithium material,46,Caution,0,0.361709,0.49041,0.449324,0.802262,0.384221,0.379438,0.615066,0.296922
mp-849759,Li2Si4(NiO4)3,Silicon-family,72,Research Candidate,0,0.532744,0.631935,0.490186,0.673335,0.43976,0.408047,0.517932,0.028269
mp-755029,Li5Nb2Co5O12,LCO-family,41,Avoid / Benchmark,0,0.886775,0.478187,0.850831,0.436676,0.142711,0.759775,0.467692,0.380936
mp-1195894,K9Li3Nd3(BO3)7,Other lithium material,61,Caution,1,0.623455,0.008689,0.639991,0.578229,0.492836,0.297931,0.379181,0.51677
mp-541568,Sr2Li3NbN4,Other lithium material,61,Caution,1,0.307728,0.180859,0.338947,0.420048,0.510704,0.51141,0.118473,0.411761
mp-638141,LiSn5Rh3,Other lithium material,61,Caution,1,0.1685,0.433816,0.496337,0.60377,0.49781,0.324058,0.06997,0.436072
mp-674219,LiCr3O8,Other lithium material,61,Caution,1,0.502185,0.239063,0.306163,0.644986,0.402473,0.57934,0.613751,0.286278
mp-867913,LiHo2Ir,Other lithium material,61,Caution,1,0.016577,0.606065,0.459757,0.501375,0.496107,0.562995,0.695784,0.452622
mp-777846,Li2MnF4,Other lithium material,52,Caution,0,0.52678,0.24651,0.627682,0.631703,0.80495,1.0,0.347505,0.938104
mp-1235197,LiFe8(O7F)2,Other lithium material,49,Caution,0,0.479903,0.508759,0.174137,1.0,0.361482,0.517215,0.443227,0.752662
mp-1175537,Li9Mn2Co5O16,LCO-family,43,Avoid / Benchmark,0,0.843221,0.999838,0.385919,0.615779,0.168498,0.53782,0.317548,0.658776
mp-3326808,LiPr4Mn3O12,LMO-family,90,Research Candidate,1,0.789575,0.887445,0.176287,0.774517,0.793065,0.373445,0.42732,0.439122
mp-3211746,Li3PdPt4,Other lithium material,61,Caution,1,0.124453,0.552571,0.477108,0.680959,0.48389,0.61743,0.397242,0.29451
mp-758689,Li3CuF4,Other lithium material,47,Caution,0,0.23856,0.278879,0.299524,0.504214,0.538497,0.927507,0.43931,0.595404
mp-777834,Li3MnV(PO4)3,LMO-family,82,Research Candidate,0,0.928745,0.497538,0.623111,0.553031,0.948085,0.60583,0.583191,0.378472
mp-754571,Li4Co7(OF7)2,LCO-family,37,Avoid / Benchmark,0,0.881048,0.576947,0.222331,0.491713,0.038402,0.844608,0.337058,0.726441
mp-1175092,Li7Mn2(CoO4)3,LCO-family,39,Avoid / Benchmark,0,0.851112,0.836862,0.982161,0.561679,0.310983,0.578357,0.432689,0.622866
mp-3253603,RbLi2LaBi2,Other lithium material,61,Caution,1,0.260368,0.314411,0.324284,0.507659,0.496702,0.807073,0.44172,0.271057
mp-1185411,LiEu3,Other lithium material,51,Caution,0,0.128321,0.551172,0.484466,0.697411,0.486535,0.624909,0.368163,0.301192
mp-675734,Li7B18O,Other lithium material,53,Caution,0,0.480732,0.388199,0.80053,0.927262,0.468276,0.432526,0.564717,0.408868
mp-3245456,RbLiPuS3,Li-S or sulfide-family,78,Research Candidate,1,0.344349,0.676929,0.518172,0.599091,0.537219,0.655312,0.270216,0.026707
mp-850943,Li6TiNi3(PO4)6,LTO-family,73,Research Candidate,0,0.64801,0.690019,0.230932,0.830579,0.376419,0.407254,0.402901,0.166494
mp-1211214,Li4Be3As3BrO12,Other lithium material,51,Caution,1,0.363787,0.282402,0.264274,0.385995,0.408839,0.500611,0.999793,0.422132
mp-1113707,Rb2LiRhF6,Other lithium material,57,Caution,1,0.156545,0.315348,0.2775,0.33912,0.547825,0.876552,0.729059,0.746221
mp-5077,NaLi2Sb,Other lithium material,61,Caution,1,0.127303,0.274501,0.321696,0.175895,0.525532,0.439408,0.476588,0.572206
mp-757928,LiCoPO4,LCO-family,43,Avoid / Benchmark,0,0.719662,0.570543,0.490878,0.240472,0.060509,0.694234,0.553971,0.261943
mp-6253,KLiBeF4,Other lithium material,47,Caution,1,0.266823,0.095493,0.284701,0.324532,0.549582,0.608145,0.187678,0.718778
mp-3252708,LiPr3Cd3Ga2,Other lithium material,51,Caution,1,0.119584,0.555839,0.471013,0.667099,0.480908,0.612149,0.420926,0.285306
mp-756007,Li3Cu3(PO4)2,Other lithium material,53,Caution,0,0.620129,0.15052,0.647201,0.755719,0.481733,0.619545,0.615268,0.390967
mp-3202707,Cs4LiAgBi2,Other lithium material,61,Caution,1,0.426709,0.194354,0.674401,0.674969,0.578773,0.86708,0.368019,0.385355
mp-3368,LiNb3O8,Other lithium material,61,Caution,1,0.605561,0.019751,0.650535,0.579442,0.498767,0.300133,0.362236,0.533779
mp-759745,Li4V3P8O29,Other lithium material,55,Caution,0,0.613985,0.311056,0.050023,0.808664,0.339465,0.577815,0.502634,0.42848
mp-770782,Li6V(BO3)3,Other lithium material,51,Caution,0,0.624278,0.126515,0.639336,0.736563,0.481905,0.615023,0.624232,0.389724
mp-1104331,Li2Nd2Ge3,Other lithium material,61,Caution,1,0.166211,0.434106,0.49553,0.59972,0.497903,0.322474,0.074748,0.436555
mp-3217328,Li4DyY3O8,Other lithium material,61,Caution,1,0.641016,0.086864,0.629318,0.721207,0.482155,0.61223,0.62421,0.388618
mp-805196,Li2MgCr3(SO4)6,Li-S or sulfide-family,63,Research Candidate,0,0.747526,0.485524,0.09245,0.660371,0.389537,0.609476,0.417824,0.130966
mp-1343159,Li2Cr2O7,Other lithium material,46,Caution,0,0.47185,0.551457,0.204084,0.980003,0.325797,0.391563,0.450969,0.444741
mp-3313001,Cs2Li3NiO4,Other lithium material,57,Caution,1,0.499054,0.24992,0.303458,0.642172,0.399431,0.576899,0.630114,0.277799
mp-1176839,Li8MnFe7(BO3)8,LMO-family,87,Research Candidate,0,0.928806,0.623631,0.01648,0.583466,0.805393,0.562188,0.471291,0.408975
mp-3286997,Li8Nd7ThPt8,Other lithium material,61,Caution,1,0.3047,0.428186,0.822843,0.854387,0.563373,0.676322,0.330895,0.404025
mp-26749,LiFeP2O7,LFP-family,96,Recommend,0,0.775711,0.273437,0.676576,0.581771,0.537386,0.636384,0.551591,0.118892
mp-3311747,LiEu2TeO6,Other lithium material,61,Caution,1,0.493053,0.381385,0.793163,0.924019,0.466309,0.42602,0.586483,0.40844
mp-768774,LiBi4B3O11,Other lithium material,51,Caution,0,0.625767,0.114102,0.635875,0.727662,0.48169,0.614413,0.624477,0.386616
mp-3248217,Li2TmThSi3,Other lithium material,63,Caution,1,0.188175,0.53301,0.482071,0.753022,0.481187,0.636134,0.338539,0.293029
mp-775460,Li2CrFe3O8,Other lithium material,53,Caution,0,0.401263,0.478912,0.457247,0.855985,0.384021,0.396036,0.560394,0.29876
mp-1153,Li2S,Li-S or sulfide-family,78,Research Candidate,1,0.28352,0.386093,0.352791,0.0,0.584261,0.457241,0.400959,0.308506
mp-3296926,Li8SiS6,Li-S or sulfide-family,80,Research Candidate,1,0.404841,0.428346,0.353188,0.316125,0.555282,0.821128,0.379204,0.005039
mp-1018781,Li3SmSb2,Other lithium material,61,Caution,1,0.112901,0.451042,0.486187,0.530917,0.497861,0.302492,0.142249,0.431818
mp-1643680,Li4FeTe(WO6)2,Other lithium material,54,Caution,0,0.618862,0.314823,0.047355,0.812194,0.336327,0.578057,0.509334,0.419329
mp-1202424,Li5La5(SiN3)4,Other lithium material,63,Caution,1,0.278723,0.185355,0.331944,0.377172,0.510767,0.498938,0.159042,0.409245
mp-20698,LiCoAs,Other lithium material,46,Caution,1,0.187333,0.533699,0.573919,0.469083,0.298305,0.368898,0.078429,0.565688
mp-3251630,LiNd2Ag3O8,Other lithium material,61,Caution,1,0.610982,0.309438,0.049669,0.804986,0.339044,0.57891,0.500377,0.424602
mp-3285766,Li(HfS2)8,Li-S or sulfide-family,78,Research Candidate,1,0.282208,0.695727,0.513243,0.528414,0.53998,0.636766,0.328041,0.028738
mp-753861,Li2VF6,Other lithium material,57,Caution,1,0.261896,0.151101,0.309063,0.383047,0.552574,0.62181,0.14905,0.734469
mp-3251179,LiPmInPt,Other lithium material,61,Caution,1,0.030207,0.602654,0.456161,0.509383,0.493313,0.563318,0.699488,0.446319
mp-1177976,Li2FeCo3O8,LCO-family,46,Avoid / Benchmark,0,0.762218,0.702798,0.996414,0.605566,0.126855,0.56889,0.430811,0.394526
mp-1647114,LiCoP2O7,LCO-family,43,Avoid / Benchmark,0,0.889146,0.468846,0.847908,0.430235,0.14281,0.758144,0.470649,0.380796
mp-760207,Na2Li4Co2C4SO16,LCO-family,44,Avoid / Benchmark,0,0.790015,0.549624,0.491727,0.313334,0.054713,0.712556,0.502763,0.251212
mp-1022534,LiMg6Zr,Other lithium material,50,Caution,0,0.190713,0.532169,0.489322,0.768099,0.483801,0.643341,0.310559,0.29938
mp-3207987,Li12SiOsN8,Other lithium material,63,Caution,1,0.284957,0.311175,0.330187,0.543977,0.49674,0.817163,0.408645,0.273981
mp-3252543,LiThSi2Pd,Other lithium material,63,Caution,1,0.15881,0.542242,0.476835,0.714882,0.481185,0.624968,0.376135,0.290572
mp-3248121,Li3Ac2HoGe3,Other lithium material,61,Caution,1,0.324691,0.304563,0.338989,0.600614,0.496893,0.832553,0.357501,0.279249
mp-1175104,Li7Mn2(CoO4)3,LCO-family,43,Avoid / Benchmark,0,0.851536,0.836516,0.982039,0.561697,0.311029,0.578166,0.43306,0.623235
mp-3212383,Sr5Li6CaH18,Other lithium material,61,Caution,1,0.272162,0.293087,0.320391,0.505699,0.496576,0.808554,0.433137,0.268771
mp-1185291,Li3Zn,Other lithium material,53,Caution,0,0.099359,0.560339,0.479358,0.659947,0.48652,0.613997,0.404981,0.298672
mp-1173991,Li3Mn2O5,LMO-family,80,Research Candidate,0,0.902541,0.660299,0.034215,0.598582,0.811159,0.567317,0.450782,0.426967
mp-861657,Li2PrAl,Other lithium material,61,Caution,1,0.014999,0.607353,0.46021,0.501308,0.495935,0.563709,0.694405,0.451248
mp-3246318,Li(HoP)2,Other lithium material,63,Caution,1,0.113207,0.554383,0.473504,0.662037,0.484263,0.610293,0.419044,0.296272
mp-867829,LiVRh2,Other lithium material,61,Caution,1,0.016,0.606535,0.459922,0.501351,0.496044,0.563256,0.69528,0.45212
mp-3206344,Li6TcN4,Other lithium material,61,Caution,1,0.26327,0.323565,0.33441,0.531486,0.499629,0.814543,0.413749,0.281199
mp-20150,LiCa2Si3,Other lithium material,63,Caution,1,0.167709,0.434199,0.49632,0.603077,0.497781,0.323979,0.070408,0.435796
mp-760353,LiCu2F7,Other lithium material,47,Caution,0,0.416098,0.162885,0.654748,0.694877,0.620423,0.994407,0.344932,0.710468
mp-753040,LiMnP3HO10,LMO-family,82,Research Candidate,0,0.930341,0.488625,0.620711,0.547318,0.947956,0.605456,0.583065,0.376509
mp-857362,LiMnPO4,LMO-family,82,Research Candidate,0,0.814182,0.567391,0.276331,0.428507,0.86883,0.56303,0.586174,0.271824
mp-3206918,Cs2LiRh3F12,Other lithium material,57,Caution,1,0.26246,0.264738,0.295741,0.519594,0.535446,0.931815,0.429059,0.586967
mp-3275723,LiCd3Pt2,Other lithium material,51,Caution,1,0.014966,0.606854,0.459731,0.499989,0.496046,0.562851,0.696635,0.452044
